58%,Offered at cooperating institution (University of New Hampshire),109,$50,Offered at cooperating institution (University of New Hampshire),6.2%,"$11,750",74%,3,"$5,077","$5,248",$0,$0,"$4,263","$3,785","$35,269",170,1%,49.1%,N/A,N/A,59,74%,153,5%,21%,87%,N/A,87%,92,N/A,1082.0,1.7%,Not offered,0,3,44%,12,2.5,70.3%,46%,44%,100,Neither SAT nor ACT,"$11,008 (2016-17)",880-1080,48,Less selective,17:1,144,70%,48%,"5,156",0,0%,3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75%,Offered at cooperating institution (San Diego State University),26,$55,Offered at cooperating institution (San Diego State University),8.5%,"$21,542",86%,3.8,"$16,561","$16,258","$11,919","$16,085","$10,523","$9,550","$35,354",90,3%,40%,Yes,No,64,71%,20,33%,63%,85%,N/A,73%,10,N/A,1083.0,0.8%,Offered at cooperating institution (University of San Diego),N/A,N/A,17%,6,3,63.4%,69%,64%,31,Either SAT or ACT,"$9,950 (2016-17)",1020-1250,62,Selective,15:1,12,50%,68%,"3,663","$33,500 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,0,0,0,0
58%,Offered at cooperating institution (University of Pittsburgh),174,$40,Offered at cooperating institution (Duquesne University),2.7%,"$22,313",75%,3.3,"$19,551","$16,708","$7,527","$7,126","$13,160","$11,740","$28,929",N/A,0%,73.5%,No,No,45,71%,90,12%,34%,79%,N/A,80%,108,N/A,1084.0,4.1%,Not offered,N/A,N/A,24%,7,2.3,57%,51%,91%,38,Either SAT or ACT,"$10,840 (2016-17)",880-1090,46,Selective,13:1,89,N/A,89%,"3,844","$29,030 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48%,Not offered,51,N/A,Not offered,N/A,N/A,53%,3.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2%,71.8%,No,No,53,49%,40,N/A,N/A,66%,N/A,N/A,31,N/A,1085.0,1%,Not offered,N/A,N/A,29%,17,2.3,47.3%,31%,N/A,14,Either SAT or ACT,"$7,700 (2016-17)",17-21,34,Less selective,18:1,40,65%,N/A,"1,582","$19,200 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,Not offered,47,N/A,Offered at cooperating institution (Florida Southern College),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,98,N/A,N/A,N/A,N/A,58,N/A,48,N/A,N/A,34%,N/A,N/A,73,N/A,1086.0,1.2%,Not offered,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,16,N/A,24:1,61,N/A,N/A,"11,383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94%,Offered at cooperating institution (Harvey Mudd College),46,$70,Offered at cooperating institution (Claremont Mckenna College),30.8%,"$47,888",98%,N/A,"$48,981","$45,774",N/A,N/A,"$5,000","$5,000","$13,381",140,1%,67.8%,No,Yes,31,10%,7,92%,100%,99%,N/A,39%,1,4.4,1087.0,9.8%,Not offered,N/A,N/A,71%,-2,4.4,91.9%,96%,55%,227,Either SAT or ACT,"$15,605 (2016-17)",1360-1530,90,Most selective,8:1,1,90%,56%,"1,663","$49,352 (2016-17)",5%,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1088.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1089.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41%,Offered at cooperating institution (University of Portland),262,$50,Offered on campus,2.8%,"$9,590",72%,3.4,"$6,367","$6,008","$7,067","$6,811","$2,500","$2,726","$28,312",50,16%,32.6%,No,No,275,86%,259,11%,36%,77%,N/A,64%,266,3.5,1090.0,7.1%,N/A,3,3,16%,-11,2.6,78.3%,52%,53%,174,Neither SAT nor ACT,"$10,260 (2016-17)",930-1160,N/A,Selective,21:1,251,10%,47%,"27,488",0,1%,1%,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30%,Not offered,144,$40,Not offered,N/A,"$12,748",42%,2.7,"$9,006","$9,082","$13,333","$11,057","$6,250","$7,130","$48,077",58,0%,80.9%,No,No,169,81%,187,N/A,N/A,46%,55%,80%,184,N/A,1091.0,0.2%,Not offered,N/A,N/A,47%,-5,2.1,28.3%,35%,78%,18,Either SAT or ACT,N/A,770-1000,N/A,Less selective,19:1,168,60%,84%,"7,429",N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34%,Offered at cooperating institution (University of Houston),273,$25,Offered on campus,N/A,"$14,796",67%,3,"$9,369","$7,419","$11,017","$10,909","$5,625","$5,444","$40,269","1,502",6%,21.5%,No,No,293,86%,234,5%,14%,62%,55%,88%,282,2.6,1092.0,1.5%,Offered on campus,9,9,6%,10,1.8,92.6%,24%,74%,120,Either SAT or ACT,"$8,419 (2015-16)",770-930,N/A,Least selective,18:1,297,80%,80%,"8,268",0,1%,2%,0,0,0,0,0,0,0,0,481,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,Not offered,N/A,$50,Offered at cooperating institution (Fordham University),N/A,"$22,733",N/A,3.6,"$9,021","$11,623",$0,$0,"$16,000","$14,000","$30,589",25,N/A,N/A,Yes,No,N/A,66%,N/A,N/A,N/A,78%,N/A,57%,N/A,N/A,1093.0,26.7%,Not offered,2,2,58%,N/A,N/A,N/A,N/A,43%,62,Either SAT or ACT,"$12,026 (2016-17)",N/A,N/A,N/A,8:1,N/A,80%,56%,"4,617","$48,154 (2016-17)",5%,4%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70%,Not offered,154,N/A,Offered on campus,15.2%,"$34,081",83%,3.5,"$28,790","$26,877","$20,825","$24,865","$16,100","$17,000","$27,169",240,0%,66.1%,Yes,Yes,92,62%,135,27%,56%,97%,N/A,61%,122,3.5,1094.0,1.5%,Not offered,6,3,65%,0,2.7,86.5%,70%,77%,80,Neither SAT nor ACT,"$9,750 (2015-16)",970-1190,49,Selective,12:1,135,75%,82%,"1,379","$36,130 (2015-16)",36%,51%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37%,Not offered,91,N/A,Not offered,N/A,"$19,856",71%,2.9,"$18,461","$14,733",$0,"$1,000","$4,750","$6,126","$27,704",13,0%,100%,No,Yes,64,70%,33,N/A,N/A,25%,N/A,67%,91,N/A,1095.0,0.5%,Not offered,N/A,N/A,68%,-1,2.4,61.4%,38%,70%,12,Either SAT or ACT,"$8,374 (2016-17)",900-1150,29,Selective,10:1,55,20%,77%,820,"$28,943 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1096.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"$17,875 (2015-16)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97%,Offered at cooperating institution (Rutgers University--New Brunswick),1,$65,Offered on campus,63%,"$46,220",98%,3.9,"$45,875","$44,270",$0,$0,$0,$0,"$8,577",600,11%,70.4%,Yes,No,7,7%,10,94%,98%,93%,70%,16%,1,4.9,1097.0,11.4%,Offered at cooperating institution (Rutgers University--New Brunswick),0,0,82%,0,4.8,91.6%,97%,59%,330,Either SAT or ACT,"$14,770 (2016-17)",1390-1590,100,Most selective,5:1,5,N/A,62%,"8,138","$45,320 (2016-17)",0%,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,9,0,13,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80%,Not offered,64,N/A,Not offered,25.4%,"$30,022",84%,3.4,"$26,689","$26,239",N/A,N/A,"$23,178","$21,792",N/A,"2,600",N/A,N/A,No,No,196,75%,12,21%,32%,68%,79%,N/A,74,2.9,1098.0,15.9%,Not offered,0,0,96%,9,2.2,100%,71%,70%,44,Either SAT or ACT,"$11,030 (2016-17)",930-1198,50,Selective,8:1,154,100%,63%,464,"$27,980 (2016-17)",0%,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,14,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,182,$25,N/A,N/A,"$24,000",N/A,3,"$10,000","$10,000","$14,000","$12,000","$18,500","$16,500","$28,500",20,N/A,N/A,N/A,N/A,208,N/A,181,N/A,N/A,N/A,N/A,88%,199,N/A,1099.0,6.1%,N/A,0,0,36%,N/A,N/A,N/A,N/A,76%,0,Neither SAT nor ACT,"$8,408 (2016-17)",N/A,28,N/A,N/A,214,60%,75%,147,"$28,164 (2016-17)",0%,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85%,Not offered,6,$65,Offered on campus,17.9%,"$27,900",91%,3.4,"$26,300","$23,825","$35,581","$42,853","$20,388","$19,280","$37,740",105,3%,52.3%,Yes,Yes,26,57%,15,9%,69%,93%,N/A,64%,3,N/A,1100.0,2.1%,Not offered,N/A,N/A,85%,9,3.7,79.3%,76%,49%,130,Neither SAT nor ACT,"$13,790 (2016-17)",1050-1250,100,Selective,12:1,8,90%,45%,"4,735","$46,970 (2016-17)",0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1101.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59%,Not offered,224,$50,Not offered,5%,"$9,669",82%,3.1,"$8,465","$9,253",$0,$0,"$2,466","$2,408","$29,076",N/A,4%,61.9%,Yes,No,226,41%,148,N/A,N/A,49%,N/A,67%,146,3.4,1102.0,2.4%,Not offered,N/A,N/A,15%,-1,2.4,66%,60%,60%,40,Either SAT or ACT,"$12,576 (2016-17)",960-1180,N/A,Selective,15:1,154,70%,63%,"4,207",0,0%,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20%,Not offered,50,N/A,Not offered,N/A,N/A,60%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,305,2%,57.9%,No,No,76,74%,60,7%,26%,N/A,N/A,N/A,76,N/A,1103.0,N/A,Not offered,N/A,N/A,N/A,-12,2.9,70.5%,32%,N/A,42,Neither SAT nor ACT,"$8,128 (2015-16)",18-23,N/A,Selective,N/A,59,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76%,Offered on campus,42,$60,Offered on campus,18.9%,"$13,566",92%,3.7,"$13,865","$12,834","$23,928","$27,436","$6,534","$6,592","$27,711","2,468",18%,39.6%,Yes,No,74,59%,86,43%,79%,98%,67%,48%,92,4.2,1104.0,17.8%,Offered on campus,49,31,34%,6,3.7,95.3%,70%,28%,920,Either SAT or ACT,"$10,030 (2016-17)",1080-1330,59,More selective,12:1,82,60%,30%,"39,409",0,19%,21%,0,0,0,0,0,0,17,0,23,4,4,0,9,0,0,0,0,9,4,1,18,13,6,11,8,13,3,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,42,9,20,13,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53%,Not offered,2,N/A,Not offered,22.7%,"$21,954",72%,3.7,"$20,085","$18,043","$10,814","$13,433","$12,766","$12,693","$33,754",95,0%,67.6%,Yes,No,21,67%,6,15%,44%,76%,N/A,72%,39,N/A,1105.0,6.8%,Not offered,2,6,41%,-7,2.9,67.1%,60%,63%,64,Either SAT or ACT,"$10,944 (2016-17)",940-1150,66,Selective,9:1,47,70%,61%,"2,286","$32,430 (2016-17)",9%,25%,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,0,0,0,17,0,0,0,0,0,0
52%,Not offered,30,$25,Not offered,12.3%,"$24,970",70%,3.3,"$19,246","$17,839","$6,440","$8,924","$11,761","$11,165","$28,607",70,0%,63.8%,No,No,110,63%,58,8%,32%,71%,78%,87%,81,N/A,1106.0,0.5%,Not offered,2,2,32%,5,2.5,71.6%,47%,79%,40,Either SAT or ACT,"$10,000 (2016-17)",19-24,55,Selective,14:1,83,85%,86%,"1,293","$27,128 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76%,Offered at cooperating institution (Yale University),101,$65,Offered at cooperating institution (University of Connecticut),6.5%,"$26,272",87%,3.4,"$21,166","$20,863","$34,658","$34,392","$16,944","$15,389","$47,873",600,3%,49.4%,No,Yes,35,74%,18,37%,69%,87%,59%,67%,13,N/A,1107.0,2.3%,Not offered,7,10,70%,0,3.3,64.3%,76%,59%,120,Either SAT or ACT,"$15,170 (2016-17)",990-1180,81,Selective,12:1,18,75%,63%,"9,654","$43,940 (2016-17)",24%,25%,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,42,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
59%,Not offered,100,$50,Offered on campus,4.2%,"$9,495",76%,3.2,"$7,750","$7,512","$9,596","$12,518","$5,500","$4,222","$27,666",204,10%,31.1%,Yes,No,86,83%,103,6%,18%,82%,N/A,67%,26,N/A,1108.0,0.7%,Not offered,12,16,5%,9,3,83.3%,50%,34%,260,Neither SAT nor ACT,"$8,946 (2016-17)",890-1050,53,Less selective,17:1,118,N/A,35%,"9,743",0,14%,15%,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,16,0,29,0,0,0,0,0,0
74%,Offered at cooperating institution (New Jersey Institute of Technology),58,$60,Offered at cooperating institution (Seton Hall University),10.2%,"$16,242",88%,3.3,"$13,049","$4,136",N/A,N/A,"$9,249","$8,665","$29,150",300,0%,35.8%,No,Yes,39,53%,125,10%,25%,89%,36%,51%,15,N/A,1109.0,1.3%,Not offered,10,12,5%,5,2.8,69.8%,69%,28%,168,Either SAT or ACT,"$12,030 (2016-17)",990-1195,67,Selective,17:1,51,N/A,26%,"6,026",0,7%,3%,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0
69%,Not offered,98,N/A,Not offered,21.8%,"$29,280",77%,3.5,"$25,373","$24,925",$0,$0,"$22,134","$20,886","$35,441",100,0%,85.2%,Yes,No,31,81%,74,13%,35%,94%,N/A,80%,172,3.1,1110.0,7.5%,Not offered,0,0,40%,0,2.6,98.1%,69%,72%,40,Either SAT or ACT,"$12,580 (2016-17)",910-1120,46,Selective,10:1,191,60%,78%,688,"$36,770 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58%,Not offered,27,$30,Offered at cooperating institution (University of Richmond),36.3%,"$27,486",78%,3.7,"$24,571","$23,494",$0,$0,"$18,471","$16,867","$35,937",116,0%,63.1%,Yes,No,112,60%,140,21%,56%,91%,N/A,77%,157,3.4,1111.0,1.6%,Not offered,7,4,25%,-7,2.8,84.6%,65%,75%,80,Either SAT or ACT,"$11,180 (2016-17)",1000-1180,46,Selective,12:1,149,80%,76%,"1,418","$38,730 (2016-17)",27%,28%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44%,N/A,47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66,N/A,54,N/A,N/A,N/A,N/A,N/A,43,N/A,1112.0,N/A,N/A,N/A,N/A,N/A,N/A,1.8,N/A,N/A,N/A,N/A,Neither SAT nor ACT,"$5,200 (2015-16)",N/A,18,N/A,N/A,67,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78%,N/A,184,N/A,N/A,N/A,N/A,92%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,165,39%,182,N/A,N/A,N/A,N/A,N/A,65,4.2,1113.0,N/A,N/A,N/A,N/A,N/A,-9,3.8,98.9%,87%,N/A,N/A,Neither SAT nor ACT,"$12,590 (2015-16)",1290-1480,57,More selective,N/A,93,N/A,N/A,N/A,"$49,940 (2015-16)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1114.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
